code,preshead,theta
1231,40.0,0.2809
1231,60.0,0.266
1231,100.0,0.2515
1231,150.0,0.2395
1232,0.0,0.3304
1232,10.0,0.3274
1232,20.0,0.3109
1232,40.0,0.2809
1232,60.0,0.266
1232,100.0,0.2515
1232,150.0,0.2395
1233,0.0,0.465
1233,10.0,0.4453
1233,20.0,0.432
1233,40.0,0.429
1233,60.0,0.421
1233,100.0,0.4186
1233,150.0,0.413
1234,0.0,0.4587
1234,10.0,0.4273
1234,20.0,0.4121
1234,40.0,0.4055
1234,60.0,0.4019
1234,100.0,0.3984
1234,150.0,0.3941
1235,0.0,0.4469
1235,10.0,0.4286
1235,20.0,0.4269
1235,40.0,0.422
1235,60.0,0.4169
1235,100.0,0.4069
1235,150.0,0.4015
1236,0.0,0.5061
1236,10.0,0.4465
1236,20.0,0.4329
1236,40.0,0.4208
1236,60.0,0.4178
1236,100.0,0.4128
1236,150.0,0.4102
1237,0.0,0.4826
1237,10.0,0.4617
1237,20.0,0.4513
1237,40.0,0.4406
1237,60.0,0.4378
1237,100.0,0.4295
1237,150.0,0.4211
1240,,
1241,,
1260,,
1261,,
1270,100.0,0.167
1270,250.0,0.158
1270,500.0,0.147
1270,1000.0,0.123
1270,3000.0,0.098
1270,5000.0,0.086
1270,10000.0,0.083
1270,50000.0,0.07
1280,10.0,0.4171
1280,50.0,0.3844
1280,100.0,0.3574
1280,200.0,0.3206
1280,316.0,0.2915
1280,631.0,0.208
1280,1000.0,0.1781
1280,2000.0,0.1548
1280,6310.0,0.1035
1280,15850.0,0.0851
1281,10.0,0.4069
1281,50.0,0.3652
1281,100.0,0.3462
1281,200.0,0.3145
1281,316.0,0.2789
1281,631.0,0.1774
1281,1000.0,0.1518
1281,2000.0,0.134
1281,6310.0,0.0931
1281,15850.0,0.0834
1282,10.0,0.3995
1282,50.0,0.3642
1282,100.0,0.3502
1282,200.0,0.3356
1282,316.0,0.3208
1282,631.0,0.2967
1282,1000.0,0.2812
1282,2000.0,0.2549
1282,6310.0,0.2067
1282,15850.0,0.2009
1290,0.0,0.41
1290,35.0,0.27
1290,40.0,0.25
1290,52.0,0.185
1290,61.0,0.15
1290,63.0,0.16
1290,78.0,0.14
1290,120.0,0.13
1290,1000.0,0.1
1290,15000.0,0.09
1300,213.0,0.246
1300,194.0,0.254
1300,162.0,0.258
1300,104.0,0.283
1300,105.0,0.292
1300,97.0,0.295
1300,88.0,0.3
1300,85.0,0.306
1300,77.0,0.306
1300,74.0,0.312
1300,67.0,0.316
1300,63.0,0.323
1300,58.0,0.3118
1300,56.0,0.331
1300,49.0,0.305
1300,48.0,0.333
1300,40.0,0.324
1300,41.0,0.315
1300,38.0,0.357
1300,37.0,0.349
1300,32.0,0.335
1300,30.0,0.359
1300,25.0,0.361
1300,20.0,0.362
1300,17.0,0.366
1300,12.0,0.382
1301,436.0,0.248
1301,367.0,0.257
1301,62.0,0.337
1301,54.0,0.3325
1301,52.0,0.348
1301,50.0,0.328
1301,49.0,0.341
1301,47.0,0.333
1301,45.0,0.355
1301,44.0,0.343
1301,42.0,0.337
1301,38.0,0.3545
1301,34.0,0.353
1301,32.0,0.363
1301,25.0,0.358
1301,23.0,0.363
1301,18.0,0.365
1301,13.0,0.369
1301,9.0,0.371
1301,4.0,0.372
1310,56.0,0.048
1310,52.0,0.058
1310,47.0,0.073
1310,42.0,0.082
1310,41.0,0.093
1310,40.0,0.106
1310,38.0,0.112
1310,35.0,0.122
1310,28.0,0.144
1320,5.0,0.322
1320,50.0,0.322
1320,100.0,0.322
1320,330.0,0.322
1320,1000.0,0.321
1320,3000.0,0.304
1320,15000.0,0.263
1330,10.0,0.4
1330,13.0,0.39
1330,19.0,0.38
1330,46.0,0.37
1330,82.0,0.36
1330,139.0,0.35
1330,196.0,0.34
1330,214.0,0.33
1330,334.0,0.32
1330,398.0,0.31
1330,436.0,0.3
1330,496.0,0.29
1330,600.0,0.17
1330,1000.0,0.15
1330,2000.0,0.14
1330,4000.0,0.13
1330,6000.0,0.12
1330,10000.0,0.11
1330,15000.0,0.08
1330,40000.0,0.07
1330,60000.0,0.06
1331,10.0,0.39
1331,21.0,0.37
1331,31.0,0.36
1331,37.0,0.35
1331,43.0,0.34
1331,128.0,0.33
1331,239.0,0.32
1331,342.0,0.31
1331,354.0,0.3
1331,366.0,0.29
1331,412.0,0.28
1331,600.0,0.27
1331,1000.0,0.26
1331,2000.0,0.24
1331,4000.0,0.22
1331,6000.0,0.21
1331,10000.0,0.2
1331,15000.0,0.19
1331,40000.0,0.17
1331,60000.0,0.16
1340,10.0,0.3832
1340,50.0,0.3544
1340,100.0,0.3278
1340,200.0,0.3054
1340,316.0,0.288
1340,631.0,0.246
1340,1000.0,0.2265
1340,2000.0,0.1958
1340,6310.0,0.144
1340,15850.0,0.1255
1341,10.0,0.3805
1341,50.0,0.3259
1341,100.0,0.2999
1341,200.0,0.2739
1341,316.0,0.2524
1341,631.0,0.2185
1341,1000.0,0.1945
1341,2000.0,0.154
1341,6310.0,0.123
1341,15850.0,0.1065
1342,10.0,0.383
1342,50.0,0.32
1342,100.0,0.292
1342,200.0,0.265
1342,316.0,0.246
1342,631.0,0.222
1342,1000.0,0.193
1342,2000.0,0.151
1342,6310.0,0.121
1342,15900.0,0.105
1350,10.0,0.447
1350,50.0,0.3764
1350,100.0,0.32
1350,200.0,0.296
1350,316.0,0.2749
1350,631.0,0.2298
1350,1000.0,0.202
1350,2000.0,0.1704
1350,6310.0,0.1259
1350,15850.0,0.1124
1351,10.0,0.3754
1351,50.0,0.345
1351,100.0,0.3215
1351,200.0,0.297
1351,316.0,0.2779
1351,631.0,0.2368
1351,1000.0,0.2131
1351,2000.0,0.185
1351,6310.0,0.1408
1351,15850.0,0.1289
1352,10.0,0.385
1352,50.0,0.347
1352,100.0,0.321
1352,200.0,0.293
1352,316.0,0.272
1352,631.0,0.228
1352,1000.0,0.2
1352,2000.0,0.172
1352,6310.0,0.133
1352,15900.0,0.123
1360,10.0,0.4485
1360,50.0,0.4358
1360,100.0,0.4316
1360,200.0,0.4262
1360,316.0,0.4108
1360,631.0,0.3818
1360,1000.0,0.3744
1360,2000.0,0.3583
1360,6310.0,0.3102
1360,15850.0,0.2783
1361,10.0,0.4364
1361,50.0,0.4219
1361,100.0,0.4146
1361,200.0,0.4014
1361,316.0,0.3911
1361,631.0,0.3563
1361,1000.0,0.3543
1361,2000.0,0.3087
1361,6310.0,0.2794
1361,15850.0,0.2559
1362,10.0,0.4658
1362,50.0,0.4213
1362,100.0,0.4071
1362,200.0,0.3831
1362,316.0,0.3678
1362,631.0,0.3212
1362,1000.0,0.3056
1362,2000.0,0.2882
1362,6310.0,0.2556
1362,15850.0,0.2149
1370,10.0,0.5741
1370,50.0,0.5315
1370,100.0,0.5166
1370,200.0,0.4931
1370,316.0,0.4762
1370,631.0,0.455
1370,1000.0,0.3949
1370,2000.0,0.3826
1370,6310.0,0.3274
1370,15850.0,0.2681
1371,10.0,0.4119
1371,50.0,0.4021
1371,100.0,0.3948
1371,200.0,0.3851
1371,316.0,0.3785
1371,631.0,0.3612
1371,1000.0,0.3316
1371,2000.0,0.3088
1371,6310.0,0.2749
1371,15850.0,0.2566
1372,10.0,0.4508
1372,50.0,0.4453
1372,100.0,0.4383
1372,200.0,0.4311
1372,316.0,0.4229
1372,631.0,0.411
1372,1000.0,0.3716
1372,2000.0,0.3689
1372,6310.0,0.3246
1372,15850.0,0.287
1380,50.0,0.357
1380,100.0,0.3342
1380,200.0,0.3141
1380,316.0,0.3057
1380,631.0,0.2591
1380,1000.0,0.231
1380,2000.0,0.2008
1380,6310.0,0.1377
1380,15850.0,0.105
1381,10.0,0.317
1381,50.0,0.285
1381,100.0,0.2703
1381,200.0,0.2525
1381,316.0,0.2383
1381,631.0,0.2219
1381,1000.0,0.1982
1381,2000.0,0.1724
1381,6310.0,0.1393
1381,15850.0,0.1149
1382,10.0,0.3423
1382,50.0,0.3225
1382,100.0,0.3084
1382,200.0,0.2953
1382,316.0,0.2866
1382,631.0,0.2533
1382,1000.0,0.2456
1382,2000.0,0.2509
1382,6310.0,0.2029
1382,15850.0,0.1776
1383,10.0,0.3275
1383,50.0,0.3137
1383,100.0,0.3051
1383,200.0,0.2967
1383,316.0,0.291
1383,631.0,0.2887
1383,1000.0,0.2887
1383,2000.0,0.2791
1383,6310.0,0.2299
1383,15850.0,0.2182
1390,10.0,0.3411
1390,50.0,0.2618
1390,100.0,0.2371
1390,200.0,0.2003
1390,316.0,0.1845
1390,631.0,0.1409
1390,1000.0,0.1236
1390,2000.0,0.121
1390,6310.0,0.0804
1390,15850.0,0.0629
1391,10.0,0.3244
1391,50.0,0.2573
1391,100.0,0.2351
1391,200.0,0.2064
1391,316.0,0.1917
1391,631.0,0.1358
1391,1000.0,0.1306
1391,2000.0,0.1178
1391,6310.0,0.0735
1391,15850.0,0.0606
1392,10.0,0.3148
1392,50.0,0.2453
1392,100.0,0.2126
1392,200.0,0.1851
1392,316.0,0.1707
1392,631.0,0.127
1392,1000.0,0.1062
1392,2000.0,0.1057
1392,6310.0,0.0718
1392,15850.0,0.0576
1400,10.0,0.4515
1400,50.0,0.4436
1400,100.0,0.4363
1400,200.0,0.4237
1400,316.0,0.4159
1400,631.0,0.4019
1400,1000.0,0.393
1400,2000.0,0.3724
1400,6310.0,0.3316
1400,15850.0,0.3022
1410,6.0,0.3567
1410,10.0,0.3534
1410,11.0,0.3504
1410,16.0,0.3492
1410,19.0,0.346
1410,20.0,0.3362
1410,21.0,0.3099
1410,22.0,0.284
1410,24.0,0.2218
1410,25.0,0.2064
1410,27.0,0.1622
1410,28.0,0.1386
1410,30.0,0.1131
1410,32.0,0.0999
1410,34.0,0.0856
1410,38.0,0.0739
1410,44.0,0.0607
1410,47.0,0.0541
1420,0.0,0.52
1420,10.0,0.52
1420,20.0,0.515
1420,30.0,0.51
1420,40.0,0.51
1420,50.0,0.505
1420,60.0,0.5
1420,75.0,0.48
1420,100.0,0.47
1420,125.0,0.45
1420,150.0,0.43
1420,175.0,0.42
1420,204.0,0.42
1420,272.0,0.39
1420,340.0,0.38
1420,408.0,0.37
1420,544.0,0.35
1420,680.0,0.33
1420,816.0,0.32
1420,952.0,0.31
1420,1033.0,0.3
1420,1344.0,0.29
1420,1654.0,0.28
1420,2067.0,0.27
1420,3411.0,0.25
1420,4858.0,0.24
1420,9199.0,0.21
1420,16540.0,0.19
1430,,
1440,,
1450,,
1460,20.0,0.256
1460,40.0,0.15
1460,60.0,0.092
1460,80.0,0.075
1460,32.0,0.73
1460,150.0,0.054
1460,300.0,0.038
1460,1000.0,0.022
1460,5000.0,0.012
1460,15000.0,0.009
1461,20.0,0.16
1461,40.0,0.056
1461,60.0,0.041
1461,80.0,0.034
1461,100.0,0.031
1461,150.0,0.027
1461,300.0,0.023
1461,1000.0,0.019
1461,5000.0,0.013
1462,20.0,0.276
1462,40.0,0.105
1462,60.0,0.065
1462,80.0,0.05
1462,100.0,0.043
1462,150.0,0.033
1462,300.0,0.025
1462,1000.0,0.016
1462,5000.0,0.012
1462,15000.0,0.009
1463,20.0,0.382
1463,40.0,0.186
1463,60.0,0.083
1463,80.0,0.065
1463,100.0,0.058
1463,150.0,0.05
1463,300.0,0.041
1463,1000.0,0.03
1463,5000.0,0.021
1463,15000.0,0.015
1464,20.0,0.35
1464,40.0,0.267
1464,60.0,0.114
1464,80.0,0.091
1464,100.0,0.081
1464,150.0,0.069
1464,300.0,0.055
1464,1000.0,0.037
1464,5000.0,0.021
1464,15000.0,0.013
1465,20.0,0.298
1465,40.0,0.254
1465,60.0,0.221
1465,80.0,0.195
1465,100.0,0.172
1465,150.0,0.132
1465,300.0,0.089
1465,1000.0,0.056
1465,5000.0,0.032
1465,15000.0,0.023
1466,20.0,0.386
1466,40.0,0.369
1466,60.0,0.295
1466,80.0,0.166
1466,100.0,0.107
1466,150.0,0.059
1466,300.0,0.043
1466,1000.0,0.033
1466,5000.0,0.024
1466,15000.0,0.019
1467,20.0,0.26
1467,40.0,0.221
1467,60.0,0.193
1467,80.0,0.176
1467,100.0,0.165
1467,150.0,0.148
1467,300.0,0.119
1467,1000.0,0.065
1467,5000.0,0.04
1467,15000.0,0.025
1480,0.0,0.79
1480,3.0,0.785
1480,10.0,0.765
1480,32.0,0.73
1480,100.0,0.653
1480,150.0,0.617
1480,320.0,0.564
1480,500.0,0.527
1480,1000.0,0.488
1480,2500.0,0.417
1480,15000.0,0.32
1481,0.0,0.85
1481,3.0,0.84
1481,10.0,0.82
1481,32.0,0.787
1481,100.0,0.717
1481,150.0,0.687
1481,320.0,0.643
1481,500.0,0.608
1481,1000.0,0.55
1481,2500.0,0.48
1481,15000.0,0.282
1482,0.0,0.89
1482,3.0,0.88
1482,10.0,0.857
1482,32.0,0.83
1482,100.0,0.773
1482,150.0,0.715
1482,320.0,0.647
1482,500.0,0.604
1482,1000.0,0.493
1482,2500.0,0.35
1482,15000.0,0.223
1490,10.0,0.3993
1490,50.0,0.3741
1490,100.0,0.3616
1490,200.0,0.3399
1490,316.0,0.3259
1490,631.0,0.2779
1490,1000.0,0.2484
1490,2000.0,0.2337
1490,6310.0,0.1844
1490,15850.0,0.1515
2000,10.0,0.3676
2000,50.0,0.349
2000,50.0,0.329
2000,200.0,0.3168
2000,316.0,0.3053
2000,631.0,0.2775
2000,1000.0,0.262
2000,2000.0,0.245
2000,6310.0,0.195
2000,15850.0,0.165
2001,10.0,0.358
2001,50.0,0.329
2001,100.0,0.312
2001,200.0,0.295
2001,316.0,0.267
2001,631.0,0.26
2001,1000.0,0.244
2001,2000.0,0.228
2001,6310.0,0.181
2001,15850.0,0.157
2002,10.0,0.371
2002,50.0,0.345
2002,100.0,0.331
2002,200.0,0.317
2002,316.0,0.309
2002,631.0,0.29
2002,1000.0,0.254
2002,2000.0,0.249
2002,6310.0,0.209
2002,15900.0,0.182
2010,10.0,0.3872
2010,50.0,0.3215
2010,100.0,0.3094
2010,200.0,0.2904
2010,316.0,0.2769
2010,631.0,0.2514
2010,1000.0,0.2338
2010,2000.0,0.2147
2010,6310.0,0.1773
2010,15850.0,0.153
2011,10.0,0.378
2011,50.0,0.353
2011,100.0,0.344
2011,200.0,0.327
2011,316.0,0.313
2011,631.0,0.302
2011,1000.0,0.283
2011,2000.0,0.27
2011,6310.0,0.208
2011,15850.0,0.188
2012,10.0,0.39
2012,50.0,0.356
2012,100.0,0.339
2012,200.0,0.315
2012,316.0,0.295
2012,631.0,0.27
2012,1000.0,0.248
2012,2000.0,0.223
2012,6310.0,0.183
2012,15900.0,0.171
2020,0.0,0.6838
2020,10.0,0.6659
2020,20.0,0.6357
2020,40.0,0.608
2020,80.0,0.5879
2020,120.0,0.5735
2020,160.0,0.5631
2020,200.0,0.5543
2021,0.0,0.6462
2021,10.0,0.6441
2021,20.0,0.6286
2021,40.0,0.6128
2021,80.0,0.5993
2021,120.0,0.591
2021,160.0,0.5851
2021,200.0,0.5808
2022,0.0,0.6706
2022,10.0,0.6612
2022,20.0,0.6338
2022,40.0,0.603
2022,80.0,0.5886
2022,120.0,0.5786
2022,160.0,0.571
2022,200.0,0.5636
2030,10.0,0.529
2030,25.0,0.457
2030,50.0,0.3949
2030,100.0,0.3614
2030,150.0,0.3499
2030,250.0,0.328
2030,500.0,0.316
2030,1000.0,0.305
2031,10.0,0.504
2031,25.0,0.4725
2031,50.0,0.4335
2031,100.0,0.403
2031,150.0,0.391
2031,250.0,0.3825
2031,500.0,0.368
2031,1000.0,0.3584
2032,10.0,0.5324
2032,25.0,0.508
2032,50.0,0.4775
2032,100.0,0.4459
2032,150.0,0.437
2032,250.0,0.4278
2032,500.0,0.3834
2032,1000.0,0.3639
2040,10.0,0.5491
2040,25.0,0.5332
2040,50.0,0.4816
2040,100.0,0.4164
2040,150.0,0.3799
2040,250.0,0.3507
2040,500.0,0.3214
2040,1000.0,0.3032
2041,10.0,0.4834
2041,25.0,0.4715
2041,50.0,0.458
2041,100.0,0.4395
2041,150.0,0.4225
2041,250.0,0.407
2041,500.0,0.387
2041,1000.0,0.3635
2050,10.0,0.507
2050,25.0,0.5009
2050,50.0,0.4804
2050,100.0,0.433
2050,150.0,0.4094
2050,250.0,0.3841
2050,500.0,0.3593
2050,1000.0,0.336
2051,10.0,0.497
2051,25.0,0.486
2051,50.0,0.46
2051,100.0,0.432
2051,150.0,0.411
2051,250.0,0.394
2051,500.0,0.373
2051,1000.0,0.35
2060,10.0,0.5302
2060,25.0,0.5022
2060,50.0,0.4658
2060,100.0,0.4254
2060,150.0,0.3981
2060,250.0,0.3676
2060,500.0,0.3408
2060,1000.0,0.3186
2061,10.0,0.4955
2061,25.0,0.4815
2061,50.0,0.4595
2061,100.0,0.4295
2061,150.0,0.4065
2061,250.0,0.383
2061,500.0,0.357
2061,1000.0,0.3265
2070,10.0,0.5614
2070,25.0,0.5464
2070,50.0,0.511
2070,100.0,0.4299
2070,150.0,0.3849
2070,250.0,0.3512
2070,500.0,0.3209
2070,1000.0,0.2981
2071,10.0,0.502
2071,25.0,0.485
2071,50.0,0.4595
2071,100.0,0.4265
2071,150.0,0.3953
2071,250.0,0.3805
2071,500.0,0.356
2071,1000.0,0.328
2080,10.0,0.5622
2080,25.0,0.5288
2080,50.0,0.4618
2080,100.0,0.3968
2080,150.0,0.3709
2080,250.0,0.3539
2080,500.0,0.3351
2080,1000.0,0.3181
2081,10.0,0.4975
2081,25.0,0.481
2081,50.0,0.4635
2081,100.0,0.443
2081,150.0,0.4295
2081,250.0,0.42
2081,500.0,0.4015
2081,1000.0,0.3825
2090,10.0,0.5341
2090,25.0,0.5233
2090,50.0,0.4939
2090,100.0,0.4329
2090,150.0,0.4223
2090,250.0,0.3765
2090,500.0,0.3455
2090,1000.0,0.3235
2091,10.0,0.5215
2091,25.0,0.5007
2091,50.0,0.4666
2091,100.0,0.4252
2091,150.0,0.3996
2091,250.0,0.3697
2091,500.0,0.3431
2091,1000.0,0.3235
2092,10.0,0.4652
2092,25.0,0.457
2092,50.0,0.4353
2092,100.0,0.415
2092,150.0,0.4015
2092,250.0,0.3837
2092,500.0,0.3599
2092,1000.0,0.3398
2100,0.0,0.374
2100,10.0,0.321
2100,50.0,0.194
2100,100.0,0.144
2100,316.0,0.072
2100,15850.0,0.026
2101,0.0,0.406
2101,10.0,0.316
2101,50.0,0.184
2101,100.0,0.154
2101,316.0,0.084
2102,15850.0,0.037
2102,0.0,0.415
2102,10.0,0.339
2102,50.0,0.176
2102,100.0,0.143
2102,316.0,0.084
2103,15850.0,0.041
2103,0.0,0.402
2103,10.0,0.319
2103,50.0,0.187
2103,100.0,0.155
2103,316.0,0.081
2103,15850.0,0.042
2104,0.0,0.398
2104,10.0,0.3305
2104,50.0,0.1974
2104,100.0,0.1409
2104,316.0,0.0735
2104,15850.0,0.043
2105,0.0,0.393
2105,10.0,0.328
2105,50.0,0.21
2105,100.0,0.176
2105,316.0,0.07
2105,15850.0,0.045
2110,0.0,0.367
2110,4.0,0.337
2110,10.0,0.337
2110,20.0,0.334
2110,30.0,0.326
2110,40.0,0.301
2110,50.0,0.271
2110,60.0,0.257
2110,100.0,0.22
2110,140.0,0.201
2110,180.0,0.19
2110,240.0,0.176
2110,320.0,0.166
2110,400.0,0.158
2111,0.0,0.296
2111,4.0,0.277
2111,10.0,0.275
2111,20.0,0.265
2111,30.0,0.251
2111,40.0,0.234
2111,50.0,0.223
2111,60.0,0.221
2111,100.0,0.204
2111,140.0,0.193
2111,180.0,0.186
2111,240.0,0.175
2111,320.0,0.168
2111,400.0,0.161
2120,0.0,0.379
2120,4.0,0.356
2120,10.0,0.353
2120,20.0,0.337
2120,30.0,0.203
2120,40.0,0.139
2120,50.0,0.114
2120,60.0,0.103
2120,100.0,0.083
2120,140.0,0.074
2120,180.0,0.07
2120,240.0,0.067
2120,320.0,0.064
2120,400.0,0.062
2121,0.0,0.365
2121,4.0,0.335
2121,10.0,0.329
2121,20.0,0.306
2121,30.0,0.213
2121,40.0,0.139
2121,50.0,0.113
2121,60.0,0.103
2121,100.0,0.087
2121,140.0,0.078
2121,180.0,0.074
2121,240.0,0.071
2121,320.0,0.069
2121,400.0,0.067
2122,0.0,0.369
2122,4.0,0.342
2122,10.0,0.339
2122,20.0,0.303
2122,30.0,0.223
2122,40.0,0.172
2122,50.0,0.139
2122,60.0,0.132
2122,100.0,0.117
2122,140.0,0.109
2122,180.0,0.102
2122,240.0,0.095
2122,320.0,0.092
2122,400.0,0.09
2123,0.0,0.406
2123,4.0,0.376
2123,10.0,0.372
2123,20.0,0.285
2123,30.0,0.171
2123,40.0,0.133
2123,50.0,0.117
2123,60.0,0.109
2123,100.0,0.091
2123,140.0,0.085
2123,180.0,0.082
2123,240.0,0.079
2123,320.0,0.077
2123,400.0,0.075
2124,0.0,0.396
2124,4.0,0.357
2124,10.0,0.348
2124,20.0,0.269
2124,30.0,0.156
2124,40.0,0.112
2124,50.0,0.094
2124,60.0,0.084
2124,100.0,0.07
2124,140.0,0.064
2124,180.0,0.061
2124,240.0,0.058
2124,320.0,0.056
2124,400.0,0.055
2125,0.0,0.366
2125,4.0,0.333
2125,10.0,0.324
2125,20.0,0.246
2125,30.0,0.141
2125,40.0,0.099
2125,50.0,0.082
2125,60.0,0.074
2125,100.0,0.061
2125,140.0,0.056
2125,180.0,0.053
2125,240.0,0.052
2125,320.0,0.049
2125,400.0,0.049
2126,0.0,0.381
2126,4.0,0.336
2126,10.0,0.326
2126,20.0,0.215
2126,30.0,0.122
2126,40.0,0.088
2126,50.0,0.071
2126,60.0,0.062
2126,100.0,0.048
2126,140.0,0.04
2126,180.0,0.04
2126,240.0,0.037
2126,320.0,0.037
2126,400.0,0.035
2130,0.0,0.41
2130,4.0,0.341
2130,10.0,0.335
2130,20.0,0.32
2130,30.0,0.305
2130,40.0,0.285
2130,50.0,0.27
2130,60.0,0.257
2130,100.0,0.242
2130,140.0,0.226
2130,180.0,0.216
2130,240.0,0.208
2130,320.0,0.202
2130,400.0,0.196
2131,0.0,0.306
2131,4.0,0.274
2131,10.0,0.266
2131,20.0,0.256
2131,30.0,0.246
2131,40.0,0.237
2131,50.0,0.231
2131,60.0,0.227
2131,100.0,0.213
2131,140.0,0.204
2131,180.0,0.196
2131,240.0,0.188
2131,320.0,0.182
2131,400.0,0.177
2132,0.0,0.31
2132,4.0,0.286
2132,10.0,0.282
2132,20.0,0.277
2132,30.0,0.27
2132,40.0,0.261
2132,50.0,0.256
2132,60.0,0.25
2132,100.0,0.237
2132,140.0,0.223
2132,180.0,0.215
2132,240.0,0.206
2132,320.0,0.2
2132,400.0,0.194
2140,3.0,0.402
2140,6.0,0.4
2140,33.0,0.387
2140,63.0,0.372
2140,83.0,0.363
2140,1000.0,0.17
2141,,
2150,3.0,0.404
2150,6.0,0.394
2150,33.0,0.338
2150,63.0,0.272
2150,98.0,0.207
2150,1000.0,0.105
2150,15000.0,0.046
2151,3.0,0.299
2151,6.0,0.291
2151,33.0,0.232
2151,63.0,0.118
2151,83.0,0.076
2151,1000.0,0.053
2151,15000.0,0.034
2160,0.0,0.687
2160,10.0,0.644
2160,20.0,0.632
2160,30.0,0.624
2160,50.0,0.613
2160,100.0,0.596
2160,200.0,0.577
2160,500.0,0.55
2160,1000.0,0.528
2161,0.0,0.782
2161,10.0,0.722
2161,20.0,0.701
2161,30.0,0.688
2161,50.0,0.67
2161,100.0,0.643
2161,200.0,0.616
2161,500.0,0.581
2161,1000.0,0.554
2170,20.0,0.444
2170,40.0,0.414
2170,80.0,0.389
2170,140.0,0.372
2170,200.0,0.367
2171,20.0,0.443
2171,40.0,0.427
2171,80.0,0.413
2171,140.0,0.408
2171,200.0,0.404
2180,20.0,0.4273
2180,140.0,0.364
2180,200.0,0.355
2181,20.0,0.624
2181,40.0,0.563
2181,80.0,0.513
2181,140.0,0.5
2181,200.0,0.49
2190,13.0,0.336
2190,24.0,0.253
2190,48.0,0.198
2190,77.0,0.096
2190,100.0,0.081
2190,156.0,0.069
2191,7.0,0.346
2191,14.0,0.292
2191,16.0,0.25
2191,20.0,0.2
2191,30.0,0.132
2191,61.0,0.092
2192,6.0,0.366
2192,9.0,0.31
2192,15.0,0.234
2192,23.0,0.146
2192,35.0,0.116
2192,62.0,0.098
2193,4.0,0.395
2193,7.0,0.35
2193,13.0,0.291
2193,22.0,0.191
2193,28.0,0.118
2193,55.0,0.082
2194,4.0,0.398
2194,11.0,0.335
2194,16.0,0.267
2194,26.0,0.149
2194,38.0,0.112
2194,68.0,0.091
2195,5.0,0.395
2195,14.0,0.35
2195,16.0,0.319
2195,28.0,0.224
2195,38.0,0.157
2195,80.0,0.106
2196,4.0,0.348
2196,6.0,0.235
2196,8.0,0.161
2196,10.0,0.129
2196,12.0,0.12
2196,20.0,0.109
2197,6.0,0.356
2197,8.0,0.312
2197,13.0,0.265
2197,23.0,0.205
2197,31.0,0.129
2197,60.0,0.094
2198,3.0,0.403
2198,11.0,0.324
2198,16.0,0.222
2198,24.0,0.152
2198,37.0,0.123
2198,76.0,0.101
2200,3.0,0.374
2200,11.0,0.369
2200,16.0,0.345
2200,19.0,0.316
2200,22.0,0.292
2200,27.0,0.252
2200,30.0,0.214
2200,33.0,0.191
2201,3.0,0.371
2201,5.0,0.343
2201,8.0,0.313
2201,10.0,0.265
2201,12.0,0.22
2201,14.0,0.18
2201,16.0,0.158
2201,19.0,0.132
2202,15.0,0.249
2202,16.0,0.227
2202,19.0,0.197
2202,20.0,0.171
2202,21.0,0.149
2203,2.0,0.375
2203,4.0,0.365
2203,5.0,0.343
2203,8.0,0.315
2203,10.0,0.271
2203,12.0,0.238
2203,13.0,0.207
2203,14.0,0.189
2210,99.0,0.1153
2210,133.0,0.0992
2210,134.0,0.097
2210,150.0,0.0916
2210,178.0,0.0897
2210,275.0,0.0811
2210,428.0,0.0683
2211,73.0,0.0965
2211,67.0,0.096
2211,90.0,0.0779
2211,97.0,0.0805
2211,102.0,0.0812
2211,173.0,0.0668
2212,131.0,0.0897
2212,137.0,0.0853
2212,143.0,0.083
2213,100.0,0.1065
2213,102.0,0.108
2213,110.0,0.1068
2213,143.0,0.0941
2213,156.0,0.0892
2213,214.0,0.0796
2213,215.0,0.0803
2214,96.0,0.116
2214,103.0,0.1102
2215,145.0,0.0932
2215,155.0,0.0889
2216,99.0,0.113
2216,142.0,0.0925
2216,144.0,0.0873
2216,214.0,0.0778
2217,69.0,0.0955
2217,70.0,0.0893
2217,101.0,0.0757
2217,171.0,0.063
2220,1.0,0.327
2220,6.0,0.314
2220,36.0,0.302
2220,55.0,0.292
2220,68.0,0.282
2220,73.0,0.273
2220,75.0,0.263
2220,74.0,0.25
2220,82.0,0.236
2220,85.0,0.204
2220,94.0,0.184
2220,109.0,0.163
2220,124.0,0.142
2220,145.0,0.119
2220,166.0,0.101
2220,190.0,0.086
2221,0.0,0.314
2221,2.0,0.312
2221,3.0,0.309
2221,3.0,0.307
2221,7.0,0.3
2221,11.0,0.296
2221,17.0,0.291
2221,28.0,0.286
2221,37.0,0.281
2221,43.0,0.276
2221,48.0,0.271
2221,49.0,0.258
2221,53.0,0.253
2221,57.0,0.228
2221,59.0,0.223
2221,57.0,0.2069
2221,63.0,0.187
2221,75.0,0.166
2221,81.0,0.155
2221,92.0,0.134
2221,110.0,0.113
2221,134.0,0.091
2221,168.0,0.07
2221,240.0,0.053
2230,4.0,0.43
2230,15.0,0.426
2230,38.0,0.427
2230,61.0,0.421
2230,72.0,0.415
2230,84.0,0.377
2230,95.0,0.314
2230,106.0,0.275
2230,123.0,0.234
2230,145.0,0.203
2230,164.0,0.184
2230,185.0,0.171
2230,206.0,0.157
2230,245.0,0.138
2230,282.0,0.132
2230,314.0,0.123
2231,7.0,0.493
