code,theta,conductivity
2454,,
2455,,
2460,,
2461,,
2462,,
2463,,
2464,,
2470,,
2471,,
2472,,
2480,,
2481,,
2482,,
2483,,
2491,0.422,3.966
2491,0.413,1.579
2491,0.393,0.499
2491,0.382,0.224
2491,0.366,0.078
2491,0.352,0.024
2491,0.343,0.013
2491,0.331,0.004
2492,0.4,0.629
2492,0.388,0.197
2492,0.382,0.098
2492,0.375,0.052
2492,0.368,0.03
2492,0.359,0.015
2492,0.35,0.005
2492,0.335,0.001
2493,0.416,0.432
2493,0.412,0.184
2493,0.407,0.1
2493,0.401,0.033
2493,0.397,0.012
2493,0.391,0.005
2493,0.386,0.003
2530,0.395,2.139
2530,0.376,1.35
2530,0.356,0.479
2530,0.328,0.096
2530,0.309,0.048
2530,0.302,0.001
2531,0.381,2.292
2531,0.372,1.514
2531,0.363,0.955
2531,0.348,0.38
2531,0.335,0.302
2531,0.325,0.24
2532,0.408,1.203
2532,0.396,0.676
2532,0.385,0.38
2532,0.369,0.302
2532,0.353,0.191
2540,0.249,0.254
2540,0.244,0.261
2540,0.24,0.081
2540,0.237,0.035
2540,0.224,0.006
2541,0.288,0.187
2541,0.277,0.145
2541,0.271,0.133
2541,0.261,0.049
2541,0.25,0.019
2541,0.24,0.008
2542,0.293,0.06
2542,0.291,0.07
2542,0.29,0.095
2542,0.285,0.006
2542,0.279,0.007
2542,0.274,0.003
2542,0.186,0.004
2550,0.241,1.444
2550,0.222,0.737
2550,0.197,0.137
2550,0.181,0.119
2550,0.172,0.031
2550,0.161,0.027
2551,0.268,1.773
2551,0.252,0.523
2551,0.234,0.179
2551,0.206,0.031
2551,0.182,0.005
2551,0.178,0.005
2552,0.301,0.319
2552,0.292,0.086
2552,0.282,0.016
2552,0.275,0.012
2552,0.27,0.004
2552,0.268,0.015
2560,,
2561,,
2562,,
2570,,
2571,,
2572,,
2573,,
2574,,
2580,,
2581,,
2582,,
2583,,
2584,,
2590,,
2591,,
2592,,
2593,,
2600,,
2601,,
2602,,
2603,,
2604,,
2605,,
2610,,
2611,,
2612,,
2613,,
2614,,
2620,,
2621,,
2622,,
2630,,
2631,,
2640,,
2641,,
2642,,
2650,,
2651,,
2652,,
2653,,
2660,,
2661,,
2670,,
2671,,
2672,,
2680,,
2681,,
2682,,
2683,,
2690,,
2691,,
2700,,
2701,,
2710,,
2711,,
2712,,
2713,,
2720,,
2721,,
2722,,
2723,,
2730,,
2731,,
2732,,
2740,,
2741,,
2742,,
2743,,
2750,,
2751,,
2752,,
2753,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,
3000,0.367,0.0403
3000,0.351,0.0236
3000,0.34,0.0135
3000,0.328,0.005
3010,0.382,0.1221
3010,0.347,0.0471
3010,0.327,0.0323
3010,0.302,0.0129
3020,0.291,0.4465
3020,0.214,0.0347
3020,0.206,0.0071
3020,0.195,0.0026
3030,0.562,0.469
3030,0.55,0.382
3030,0.534,0.29
3030,0.525,0.27
3030,0.518,0.269
3030,0.51,0.253
3030,0.504,0.248
3030,0.499,0.244
3030,0.496,0.242
3031,0.472,0.565
3031,0.46,0.31
3031,0.437,0.214
3031,0.424,0.184
3031,0.414,0.164
3031,0.403,0.129
3031,0.399,0.123
3031,0.392,0.084
3031,0.389,0.081
3031,0.385,0.071
3031,0.382,0.039
3032,0.499,0.528
3032,0.484,0.301
3032,0.454,0.178
3032,0.437,0.151
3032,0.423,0.123
3032,0.403,0.094
3032,0.394,0.084
3032,0.381,0.072
3032,0.376,0.068
3032,0.373,0.062
3032,0.372,0.056
3033,0.521,1.02
3033,0.485,0.848
3033,0.407,0.561
3033,0.377,0.181
3033,0.353,0.125
3033,0.338,0.083
3033,0.328,0.073
3033,0.319,0.069
3033,0.31,0.0605
3033,0.295,0.056
3050,0.499,19.47
3050,0.468,17.9
3050,0.448,12.74
3050,0.433,8.83
3050,0.424,6.376
3050,0.416,5.697
3050,0.406,3.723
3050,0.4,4.135
3050,0.393,2.482
3050,0.368,1.321
3050,0.358,1.018
3050,0.348,0.818
3050,0.341,0.602
3050,0.338,0.485
3050,0.335,0.394
3050,0.332,0.374
3050,0.33,0.423
3050,0.327,0.369
3050,0.326,0.372
3050,0.325,0.189
3050,0.325,0.189
3050,0.325,0.0756
3050,0.324,0.0517
3050,0.324,0.0448
3050,0.323,0.0677
3060,,
3070,0.031,59.11
3070,0.144,152.6
3070,0.167,170.0
3070,0.201,189.9
3070,0.191,224.4
3070,0.207,227.3
3070,0.234,287.9
3070,0.247,348.2
3070,0.282,377.4
3070,0.283,432.5
3070,0.272,452.6
3070,0.286,545.3
3070,0.297,1129.0
3070,0.3,1801.0
3080,0.411,326.6
3080,0.337,166.8
3080,0.29,182.3
3080,0.25,102.8
3080,0.221,71.45
3080,0.2,47.0
3080,0.19,32.83
3080,0.174,21.43
3080,0.164,6.24
3090,,
3091,,
3093,,
3100,,
3101,,
3102,,
3103,,
3110,,
3111,,
3112,,
3113,,
3120,0.659,4.21
3120,0.54,1.09
3120,0.5,0.41
3120,0.44,0.0785
3120,0.4,0.0245
3120,0.36,0.0074
3120,0.32,0.0022
3120,0.28,0.001
3120,0.24,0.0006
3120,0.22,0.0004
3120,0.18,0.0002
3130,0.329,5.76
3130,0.303,3.12
3130,0.286,1.896
3130,0.274,1.32
3130,0.265,1.008
3130,0.258,0.792
3130,0.252,0.624
3130,0.247,0.528
3130,0.242,0.456
3130,0.239,0.384
3130,0.235,0.336
3130,0.232,0.288
3130,0.229,0.264
3130,0.227,0.2376
3130,0.225,0.216
3130,0.223,0.1968
3130,0.221,0.18
3130,0.219,0.1656
3130,0.217,0.1536
3130,0.216,0.1416
3130,0.214,0.132
3130,0.213,0.1224
3130,0.212,0.1152
3130,0.21,0.108
3130,0.209,0.1032
3130,0.208,0.096
3130,0.207,0.0912
3130,0.206,0.0864
3130,0.205,0.0816
3130,0.204,0.0792
3130,0.203,0.0744
3130,0.202,0.072
3130,0.202,0.0696
3130,0.201,0.0648
3130,0.2,0.0624
3130,0.199,0.06
3130,0.199,0.0576
3130,0.198,0.0552
3130,0.197,0.0528
3130,0.181,0.0192
3130,0.169,0.00744
3130,0.163,0.00432
3130,0.159,0.00288
3130,0.157,0.00221
3130,0.155,0.00175
3130,0.153,0.00144
3130,0.152,0.00122
3130,0.15,0.00108
3130,0.149,0.00094
3130,0.149,0.00084
3130,0.148,0.00077
3130,0.141,0.00029
3130,0.138,0.0002
3130,0.136,0.00016
3130,0.135,0.00015
3131,0.241,7.68
3131,0.204,1.344
3131,0.189,0.576
3131,0.179,0.336
3131,0.173,0.2184
3131,0.168,0.156
3131,0.164,0.1152
3131,0.161,0.0912
3131,0.158,0.072
3131,0.156,0.06
3131,0.153,0.0504
3131,0.152,0.0408
3131,0.15,0.036
3131,0.148,0.0312
3131,0.147,0.0264
3131,0.145,0.024
3131,0.144,0.02136
3131,0.143,0.0192
3131,0.142,0.01728
3131,0.141,0.0156
3131,0.14,0.01416
3131,0.139,0.01296
3131,0.138,0.01176
3131,0.138,0.0108
3131,0.137,0.00984
3131,0.136,0.00912
3131,0.135,0.0084
3131,0.135,0.00792
3131,0.134,0.0072
3131,0.134,0.00672
3131,0.133,0.00648
3131,0.132,0.006
3131,0.132,0.00552
3131,0.131,0.00528
3131,0.131,0.0048
3131,0.13,0.00456
3131,0.13,0.00432
3131,0.129,0.00408
3131,0.129,0.00384
3131,0.129,0.0036
3132,,
3133,0.191,7.2
3133,0.162,3.12
3133,0.144,1.704
3133,0.132,1.056
3133,0.123,0.696
3133,0.116,0.48
3133,0.11,0.336
3133,0.105,0.264
3133,0.101,0.1968
3133,0.097,0.1536
3133,0.094,0.12
3133,0.091,0.096
3133,0.088,0.0792
3133,0.086,0.0624
3133,0.084,0.0528
3133,0.082,0.0432
3133,0.081,0.036
3133,0.079,0.0288
3133,0.078,0.024
3133,0.076,0.02088
3133,0.075,0.01752
3133,0.074,0.01488
3133,0.073,0.01248
3133,0.072,0.01056
3133,0.071,0.00888
3133,0.07,0.00744
3133,0.069,0.00624
3133,0.068,0.00528
3133,0.067,0.00432
3133,0.067,0.0036
3133,0.066,0.00288
3133,0.065,0.0024
3133,0.064,0.00199
3133,0.064,0.00161
3134,0.118,0.0288
3134,0.102,0.00648
3134,0.094,0.0023
3134,0.09,0.00101
3134,0.087,0.00048
3134,0.085,0.00023
3134,0.083,0.00011
3140,,
3141,,
3142,0.162,0.432
3142,0.158,0.36
3142,0.155,0.312
3142,0.153,0.264
3142,0.15,0.2256
3142,0.148,0.1992
3142,0.146,0.1776
3142,0.145,0.1608
3142,0.143,0.144
3142,0.141,0.132
3142,0.14,0.12
3142,0.139,0.1104
3142,0.138,0.1032
3142,0.137,0.096
3142,0.136,0.0888
3142,0.135,0.0816
3142,0.134,0.0768
3142,0.133,0.072
3142,0.132,0.0696
3142,0.131,0.0648
3142,0.13,0.06
3142,0.13,0.0576
3142,0.129,0.0552
3142,0.128,0.0528
3142,0.127,0.0504
3142,0.127,0.048
3142,0.126,0.0456
3142,0.126,0.0432
3142,0.125,0.0408
3142,0.125,0.0408
3142,0.124,0.0384
3142,0.124,0.036
3142,0.123,0.036
3142,0.111,0.012
3142,0.1,0.00408
3142,0.095,0.00228
3142,0.092,0.00146
3142,0.089,0.00106
3142,0.087,0.00079
3142,0.086,0.00062
3142,0.085,0.00053
3142,0.083,0.00043
3142,0.082,0.00036
3142,0.082,0.00031
3142,0.081,0.00029
3142,0.08,0.00024
3142,0.074,7e-05
3143,,
3144,0.109,0.01632
3144,0.101,0.0096
3144,0.095,0.00624
3144,0.091,0.00432
3144,0.088,0.00312
3144,0.086,0.0024
3144,0.084,0.0019
3144,0.082,0.00154
3144,0.081,0.00125
3144,0.08,0.00106
3144,0.079,0.00089
3144,0.071,0.00018
3144,0.069,8e-05
3144,0.067,5e-05
3150,,
3151,,
3152,0.228,1.704
3152,0.214,1.056
3152,0.204,0.72
3152,0.196,0.528
3152,0.19,0.408
3152,0.185,0.312
3152,0.18,0.264
3152,0.177,0.2184
3152,0.174,0.1872
3152,0.171,0.1608
3152,0.168,0.1392
3152,0.166,0.1248
3152,0.164,0.1104
3152,0.162,0.0984
3152,0.16,0.0888
3152,0.159,0.0816
3152,0.157,0.0744
3152,0.156,0.0672
3152,0.154,0.0624
3152,0.153,0.0576
3152,0.152,0.0552
3152,0.151,0.0504
3152,0.15,0.048
3152,0.149,0.0432
3152,0.148,0.0408
3152,0.147,0.0384
3152,0.146,0.036
3152,0.146,0.036
3152,0.145,0.0336
3152,0.144,0.0312
3152,0.143,0.0288
3152,0.143,0.0288
3152,0.142,0.0264
3152,0.141,0.0264
3152,0.141,0.024
3152,0.14,0.02376
3152,0.14,0.0228
3152,0.139,0.02184
3152,0.139,0.02112
3152,0.126,0.00696
3152,0.116,0.0024
3152,0.112,0.00139
3152,0.109,0.00094
3152,0.107,0.0007
3152,0.105,0.00055
3152,0.104,0.00046
3152,0.103,0.00038
3152,0.102,0.00034
3152,0.102,0.00029
3152,0.101,0.00026
3153,,
3154,0.144,0.0936
3154,0.143,0.0888
3154,0.142,0.084
3154,0.141,0.0792
3154,0.14,0.0744
3154,0.139,0.072
3154,0.138,0.0672
3154,0.137,0.0648
3154,0.135,0.06
3154,0.134,0.0552
3154,0.103,0.00576
3154,0.097,0.00312
3154,0.094,0.00209
3154,0.09,0.00122
3154,0.088,0.00101
3154,0.087,0.00086
3154,0.087,0.00074
3154,0.086,0.00067
3154,0.085,0.0006
3154,0.085,0.00055
3154,0.08,0.00029
3155,0.182,3.6
3155,0.154,1.608
3155,0.136,0.864
3155,0.124,0.504
3155,0.114,0.312
3155,0.106,0.2184
3155,0.1,0.1536
3155,0.095,0.1104
3155,0.091,0.0816
3155,0.087,0.0624
3155,0.084,0.048
3155,0.081,0.0384
3155,0.079,0.0288
3155,0.076,0.02376
3155,0.074,0.0192
3155,0.072,0.0156
3155,0.071,0.01272
3155,0.069,0.01032
3155,0.068,0.00864
3155,0.067,0.0072
3160,,
3161,0.149,0.132
3161,0.142,0.0864
3161,0.136,0.0576
3161,0.13,0.0384
3161,0.126,0.024
3161,0.121,0.01584
3161,0.118,0.0096
3162,0.233,4.56
3162,0.201,2.184
3162,0.18,1.224
3162,0.166,0.768
3162,0.154,0.504
3162,0.145,0.36
3162,0.138,0.264
3162,0.132,0.1896
3162,0.126,0.144
3162,0.122,0.1104
3162,0.118,0.0864
3162,0.114,0.0672
3162,0.111,0.0528
3162,0.108,0.0432
3162,0.105,0.0336
3162,0.103,0.0288
3162,0.101,0.02232
3162,0.099,0.018
3162,0.097,0.01464
3162,0.095,0.01176
3162,0.093,0.0096
3162,0.092,0.00768
3162,0.09,0.00624
3162,0.089,0.0048
3163,0.218,1.632
3163,0.209,1.224
3163,0.201,0.96
3163,0.195,0.792
3163,0.19,0.648
3163,0.186,0.552
3163,0.182,0.48
3163,0.178,0.408
3163,0.175,0.36
3163,0.173,0.336
3163,0.17,0.288
3163,0.168,0.264
3163,0.166,0.24
3163,0.164,0.2208
3163,0.162,0.204
3163,0.161,0.1872
3163,0.159,0.1752
3163,0.158,0.1632
3163,0.156,0.1512
3163,0.155,0.1416
3163,0.154,0.132
3163,0.152,0.1248
3163,0.151,0.1176
3163,0.15,0.1128
3163,0.149,0.1056
3163,0.148,0.1008
3163,0.148,0.096
3163,0.147,0.0912
3163,0.146,0.0864
3163,0.145,0.084
3163,0.144,0.0792
3163,0.144,0.0768
3163,0.143,0.072
3163,0.142,0.0696
3163,0.141,0.0672
3163,0.141,0.0648
3163,0.14,0.0624
3163,0.14,0.06
3163,0.139,0.0576
3163,0.139,0.0552
3163,0.124,0.0204
3163,0.113,0.00744
3163,0.107,0.00408
3163,0.104,0.00288
3163,0.101,0.00202
3163,0.099,0.00156
3163,0.098,0.00125
3163,0.097,0.00103
3163,0.095,0.00089
3163,0.095,0.00077
3163,0.094,0.00067
3163,0.093,0.0006
3163,0.092,0.00053
3163,0.087,0.00019
3163,0.084,0.00013
3164,0.208,1.416
3164,0.198,1.128
3164,0.19,0.936
3164,0.183,0.792
3164,0.177,0.672
3164,0.171,0.576
3164,0.166,0.48
3164,0.161,0.432
3164,0.157,0.36
3164,0.153,0.336
3164,0.15,0.288
3164,0.147,0.264
3164,0.143,0.228
3164,0.141,0.204
3164,0.138,0.1824
3164,0.136,0.1656
3164,0.133,0.1488
3164,0.131,0.1344
3164,0.129,0.1224
3164,0.127,0.1128
3164,0.125,0.1032
3164,0.123,0.0936
3164,0.122,0.0864
3164,0.12,0.0792
3164,0.119,0.072
3164,0.117,0.0672
3165,0.085,0.0006
3165,0.086,0.0009
3165,0.087,0.0013
3165,0.088,0.0017
3165,0.089,0.0022
3165,0.09,0.0029
3165,0.091,0.0036
3165,0.092,0.0046
3165,0.094,0.0058
3165,0.095,0.007
3165,0.096,0.0086
3165,0.098,0.0106
3165,0.1,0.0127
3165,0.101,0.0154
3165,0.103,0.0187
3165,0.105,0.0226
3165,0.107,0.0264
3165,0.11,0.0336
3165,0.112,0.0408
3165,0.115,0.048
3165,0.118,0.0576
3165,0.121,0.072
3165,0.124,0.0864
3165,0.128,0.108
3165,0.132,0.132
3165,0.136,0.1656
3165,0.142,0.2088
3165,0.147,0.264
3165,0.154,0.336
3165,0.162,0.456
3165,0.171,0.624
3165,0.182,0.864
3165,0.196,1.248
3165,0.197,1.368
3170,,
3171,0.133,0.1008
3171,0.128,0.0816
3171,0.123,0.0648
3171,0.118,0.0528
3171,0.114,0.0432
3171,0.11,0.036
3171,0.107,0.0288
3171,0.103,0.024
3171,0.1,0.0202
3171,0.097,0.0168
3171,0.095,0.0139
3172,0.145,0.048
3172,0.142,0.0456
3172,0.139,0.0432
3172,0.136,0.0408
3172,0.133,0.0384
3172,0.13,0.036
3172,0.127,0.0336
3172,0.124,0.0288
3172,0.121,0.0264
3172,0.118,0.0226
3172,0.117,0.0216
3172,0.116,0.0206
3172,0.115,0.0197
3172,0.114,0.019
3172,0.113,0.0173
3172,0.112,0.0166
3172,0.111,0.0158
3172,0.11,0.0144
3172,0.109,0.0137
3172,0.108,0.0127
3172,0.107,0.0118
3172,0.106,0.0113
3172,0.105,0.0105
3172,0.104,0.0098
3172,0.103,0.0091
3172,0.102,0.0082
3172,0.101,0.0077
3172,0.1,0.0071
3172,0.099,0.0063
3172,0.098,0.0058
3172,0.097,0.0054
3172,0.096,0.0048
3172,0.095,0.0042
3172,0.094,0.0037
3172,0.093,0.0032
3172,0.092,0.0031
3173,,
3174,,
3175,,
3180,,
3181,,
3182,0.181,0.0504
3182,0.161,0.0187
3182,0.15,0.0103
3182,0.143,0.0067
3182,0.138,0.0048
3182,0.134,0.0036
3182,0.13,0.0029
3182,0.127,0.0023
3182,0.125,0.0019
3182,0.122,0.0016
3182,0.12,0.0013
3182,0.119,0.0012
3182,0.117,0.001
3182,0.101,0.0002
3182,0.093,6e-05
3183,,
3190,,
3191,,
3192,,
3193,,
3194,,
3195,,
3200,,
3201,,
3202,0.293,0.0744
3202,0.2925,0.0696
3202,0.2918,0.0672
3202,0.2911,0.0624
3202,0.2905,0.06
3202,0.2898,0.0576
3202,0.2892,0.0552
3202,0.2887,0.0528
3202,0.2881,0.0504
3202,0.2876,0.048
3202,0.2871,0.0456
3202,0.2866,0.0432
3202,0.2861,0.0432
3202,0.2856,0.0408
3202,0.2852,0.0384
3202,0.2848,0.0384
3202,0.2844,0.036
3202,0.284,0.036
3202,0.2836,0.0336
3202,0.2832,0.0336
3202,0.2828,0.0336
3202,0.2825,0.0312
3202,0.2821,0.0312
3202,0.2818,0.0288
3202,0.2815,0.0288
3202,0.2811,0.0288
3202,0.2808,0.0288
3202,0.2805,0.0264
3202,0.2802,0.0264
3202,0.2799,0.0264
3202,0.2796,0.024
3202,0.2793,0.024
3202,0.2791,0.024
3202,0.2788,0.0235
3202,0.2785,0.023
3202,0.2783,0.0226
3202,0.278,0.0221
3202,0.2778,0.0218
3202,0.2775,0.0214
3202,0.2773,0.0209
3202,0.27,0.012
3202,0.2623,0.007
3202,0.2576,0.0053
3202,0.2542,0.0046
3202,0.2515,0.0043
3202,0.2494,0.0043
3202,0.2476,0.0046
3202,0.246,0.0053
3202,0.2446,0.0065
3202,0.2434,0.0101
3203,,
3204,0.2799,0.0228
3204,0.2652,0.012
3204,0.2557,0.0077
3204,0.2488,0.0055
3204,0.2433,0.0041
3204,0.2388,0.0034
3204,0.235,0.0026
3204,0.2317,0.0023
3204,0.2288,0.002
3204,0.2263,0.0017
3204,0.224,0.0015
3204,0.2218,0.0014
3204,0.2006,0.0004
3204,0.1902,0.0002
3204,0.1834,0.00015
3204,0.1785,0.00012
3205,,
3206,,
3210,,
3211,,
3212,,
3213,,
3214,,
3220,,
3221,,
3222,,
3223,,
3224,,
3225,,
3230,,
3231,,
3232,,
3240,,
3241,,
3242,,
3243,,
3250,,
3251,,
3252,,
3253,,
3260,,
3261,,
3262,,
3263,,
3264,,
3270,,
3271,,
3272,,
3273,,
3274,,
3281,,
3282,,
3283,,
3290,,
3291,,
3292,,
3293,,
3300,,
3301,,
3302,,
3303,,
3310,,
3311,,
3312,,
3313,,
3320,,
3321,,
3322,,
3323,,
3330,,
3331,,
3332,,
3340,,
3341,,
3350,,
3351,,
3360,0.37,2.08
3360,0.36,0.771
3360,0.35,0.396
3360,0.34,0.228
3360,0.33,0.132
3360,0.32,0.0785
3360,0.31,0.0446
3360,0.3,0.0318
3360,0.29,0.0124
3360,0.28,0.0074
3360,0.26,0.0023
3360,0.24,0.0011
3360,0.22,0.0004
3360,0.2,0.0002
3360,0.18,0.0001
3360,0.16,0.0001
3360,0.14,0.0
3360,0.12,0.0
3361,0.36,2.04
3361,0.35,0.979
3361,0.34,0.574
3361,0.33,0.275
3361,0.32,0.152
3361,0.31,0.0862
3361,0.3,0.0475
3361,0.29,0.0256
3361,0.28,0.0161
3361,0.26,0.0055
3361,0.24,0.0028
3361,0.22,0.0016
3361,0.2,0.0009
3361,0.18,0.0003
3361,0.16,0.0001
3361,0.14,0.0
3361,0.12,0.0
3370,0.35,1.25
3370,0.34,0.732
3370,0.33,0.339
3370,0.32,0.186
3370,0.31,0.102
3370,0.3,0.0531
3370,0.29,0.0267
3370,0.28,0.0105
3370,0.26,0.0036
3370,0.24,0.0018
3370,0.22,0.0012
3370,0.2,0.0008
3370,0.18,0.0004
3370,0.16,0.0002
3370,0.14,0.0001
3371,0.35,0.332
3371,0.34,0.197
3371,0.33,0.0928
3371,0.32,0.052
3371,0.31,0.0262
3371,0.3,0.0171
3371,0.29,0.0087
3371,0.28,0.004
3371,0.26,0.0013
3371,0.24,0.0005
3371,0.22,0.0003
3371,0.2,0.0001
3371,0.18,0.0001
3371,0.16,0.0
3380,0.39,2.19
3380,0.38,1.28
3380,0.37,0.789
3380,0.36,0.419
3380,0.35,0.238
3380,0.34,0.145
3380,0.32,0.049
3380,0.3,0.0155
3380,0.28,0.0058
3380,0.26,0.0033
3380,0.24,0.002
3380,0.22,0.0012
3380,0.2,0.0007
3380,0.18,0.0005
3380,0.16,0.0002
3380,0.14,0.0001
3380,0.12,0.0
3380,0.1,0.0
3381,0.39,0.495
3381,0.38,0.532
3381,0.37,0.622
3381,0.36,0.621
3381,0.35,0.516
3381,0.34,0.433
3381,0.32,0.22
3390,0.41,5.93
3390,0.4,3.36
3390,0.39,2.36
3390,0.38,1.45
3390,0.37,0.881
3390,0.36,0.562
3390,0.34,0.234
3390,0.32,0.0939
3390,0.3,0.0351
3390,0.28,0.0117
3390,0.26,0.0045
3390,0.24,0.0024
3390,0.22,0.0012
3390,0.2,0.0006
3390,0.18,0.0003
3391,0.39,0.962
3391,0.38,1.22
3391,0.37,1.37
3391,0.36,1.19
3391,0.35,0.884
3391,0.34,0.743
3392,0.38,0.321
3392,0.37,0.148
3392,0.36,0.0837
3392,0.35,0.0416
3392,0.34,0.0187
3392,0.32,0.00756
3392,0.3,0.00334
3392,0.28,0.00134
3392,0.26,0.00052
3392,0.24,0.000227
3392,0.22,0.000115
3392,0.2,4e-05
3392,0.18,1.88e-05
3393,0.36,0.384
3393,0.35,0.0988
3393,0.34,0.0293
3393,0.33,0.0137
3393,0.32,0.00704
3393,0.3,0.00315
3393,0.28,0.00085
3393,0.26,0.000206
3393,0.24,0.000101
3393,0.22,6e-05
3395,0.352,0.201
3395,0.35,0.17
3395,0.345,0.134
3395,0.34,0.0907
3395,0.335,0.0586
3395,0.33,0.0452
3395,0.32,0.0265
3395,0.3,0.0125
3395,0.28,0.00532
3395,0.26,0.00262
3395,0.24,0.00154
3395,0.22,0.00095
3395,0.2,0.00051
3395,0.18,0.000203
3395,0.16,8e-05
4000,0.391,99.67
4000,0.378,12.95
4000,0.365,6.14
4000,0.348,2.69
4000,0.111,0.023
4000,0.101,0.0071
4000,0.091,0.0039
4000,0.081,0.0026
4000,0.071,0.0019
4000,0.061,0.0012
4000,0.051,0.0004
4001,0.353,35.3
4001,0.339,6.52
4001,0.33,1.1
4001,0.319,0.269
4001,0.246,1.244
4001,0.236,0.9779
4001,0.226,0.8716
4001,0.216,0.7435
4001,0.206,0.6117
4001,0.196,0.4288
4001,0.186,0.2474
4001,0.176,0.136
4001,0.166,0.09
4001,0.156,0.0661
4001,0.146,0.0478
4001,0.136,0.0337
4001,0.126,0.0231
4001,0.116,0.0147
4001,0.106,0.008
4001,0.096,0.0037
4001,0.086,0.0015
4001,0.076,0.0005
4001,0.066,0.0001
4001,0.056,0.0
4001,0.046,0.0
4010,0.437,50.9
4010,0.421,12.17
4010,0.373,1.23
4010,0.334,0.1375
4010,0.324,0.1747
4010,0.314,0.1617
4010,0.304,0.1198
4010,0.294,0.0927
4010,0.284,0.0901
4010,0.274,0.0889
4010,0.264,0.0796
4010,0.254,0.0646
4010,0.244,0.0493
4010,0.234,0.0368
4010,0.224,0.0272
4010,0.214,0.0202
4010,0.204,0.0151
4010,0.194,0.0113
4010,0.184,0.0086
4010,0.174,0.0065
4010,0.164,0.0049
4010,0.154,0.0037
4010,0.144,0.0027
4010,0.134,0.0018
4010,0.124,0.001
4010,0.114,0.0005
4010,0.104,0.0002
4010,0.094,0.0001
4010,0.084,0.0
4010,0.074,0.0
4010,0.064,0.0
4011,0.429,18.73
4011,0.398,2.198
4011,0.357,0.837
4011,0.353,0.34
4011,0.299,0.5547
4011,0.289,0.4124
4011,0.279,0.3113
4011,0.269,0.1382
4011,0.259,0.0923
4011,0.249,0.0834
4011,0.239,0.0658
4011,0.229,0.0467
4011,0.219,0.0312
4011,0.209,0.0202
4011,0.199,0.0129
4011,0.189,0.0084
4011,0.179,0.0057
4011,0.169,0.0041
4011,0.159,0.003
4011,0.149,0.0022
4011,0.139,0.0015
4011,0.129,0.001
4011,0.119,0.0006
4011,0.109,0.0004
4020,0.435,214.2
4020,0.413,22.9
4020,0.398,22.3
4020,0.375,5.5
4020,0.146,0.0964
4020,0.136,0.0286
4020,0.126,0.0134
4020,0.116,0.0067
4020,0.106,0.0034
4020,0.096,0.0015
4020,0.086,0.0005
4020,0.076,0.0001
4020,0.066,0.0
4021,0.412,163.8
4021,0.391,25.23
4021,0.335,8.87
4021,0.317,5.3
4021,0.12,0.1549
4021,0.11,0.0471
4021,0.1,0.02
4021,0.09,0.0131
4021,0.08,0.0095
4021,0.07,0.0062
4021,0.06,0.0031
4021,0.05,0.001
4021,0.04,0.0001
4021,0.03,0.0
4021,0.02,0.0
4021,0.01,0.0
4030,0.41,0.41
4030,0.404,0.308
4030,0.39,0.187
4030,0.385,0.096
4030,0.372,0.0437
4030,0.362,0.057
4030,0.352,0.0551
4030,0.342,0.0492
4030,0.332,0.0431
4030,0.322,0.0372
4030,0.312,0.0316
4030,0.302,0.0266
4030,0.292,0.0223
4030,0.282,0.018
4030,0.272,0.0135
4030,0.262,0.0095
4030,0.252,0.0065
4030,0.242,0.0043
4030,0.232,0.0028
4030,0.222,0.0018
4030,0.212,0.0012
4030,0.202,0.0009
4030,0.192,0.0007
4030,0.182,0.0005
4030,0.172,0.0004
4030,0.162,0.0003
4030,0.152,0.0002
4030,0.142,0.0001
4030,0.132,0.0001
4030,0.122,0.0001
4030,0.112,0.0
4031,0.426,3.89
4031,0.411,0.65
4031,0.385,0.298
4031,0.38,0.07
4031,0.355,0.0401
4031,0.345,0.0278
4031,0.335,0.0232
4031,0.325,0.0184
4031,0.315,0.0129
4031,0.305,0.0083
4031,0.295,0.005
4031,0.285,0.003
4031,0.275,0.0019
4031,0.265,0.0014
4031,0.255,0.0011
4031,0.245,0.0009
4031,0.235,0.0007
4031,0.225,0.0006
4031,0.215,0.0004
4031,0.205,0.0003
4031,0.195,0.0002
4031,0.185,0.0002
4031,0.175,0.0001
4031,0.165,0.0001
4031,0.155,0.0
4031,0.145,0.0
4031,0.135,0.0
4031,0.125,0.0
4031,0.115,0.0
4031,0.105,0.0
4031,0.095,0.0
4031,0.085,0.0
4032,0.41,217.5
4032,0.38,2.655
4032,0.374,1.258
4032,0.362,0.347
4032,0.364,0.0542
4032,0.354,0.0323
4032,0.344,0.0271
4032,0.334,0.0253
4032,0.324,0.0247
4032,0.314,0.0236
4032,0.304,0.0208
4032,0.294,0.016
4032,0.284,0.0109
4032,0.274,0.0075
4032,0.264,0.0057
4032,0.254,0.0047
4032,0.244,0.0039
4032,0.234,0.0032
4032,0.224,0.0025
4032,0.214,0.002
4032,0.204,0.0015
4032,0.194,0.0011
4032,0.184,0.0007
4032,0.174,0.0005
4032,0.164,0.0003
4032,0.154,0.0002
4032,0.144,0.0001
4032,0.134,0.0001
4032,0.124,0.0001
4032,0.114,0.0
4032,0.104,0.0
4033,0.414,142.6
4033,0.407,0.709
4033,0.402,0.303
4033,0.387,0.089
4033,0.383,0.1048
4033,0.373,0.017
4033,0.363,0.0072
